From,PM10 (µg/m3),PM2.5 (µg/m3),NO (µg/m3),NO2 (µg/m3),NOX (ppb),CO (mg/m3),SO2 (µg/m3),NH3 (µg/m3),OZONE (µg/m3),BENZENE (µg/m3)
2023-04-17 03:30:00,633.0,281.0,157.1,65.7,162.7,2.92,35.9,14.1,0.7,0.3
2023-04-17 03:45:00,742.0,236.0,153.9,64.8,159.6,2.94,34.3,14.1,1.7,0.2
2023-04-17 04:00:00,742.0,236.0,150.7,64.7,156.9,2.94,32.4,13.8,0.6,0.2
2023-04-17 04:15:00,742.0,236.0,147.6,63.8,153.9,2.92,32.2,13.5,1.7,0.2
2023-04-17 04:30:00,742.0,236.0,144.8,62.5,151.0,2.94,31.7,13.6,1.5,0.2
2023-04-17 04:45:00,544.0,208.0,141.9,61.7,148.2,2.78,30.0,13.6,1.9,0.2
2023-04-17 05:00:00,544.0,208.0,137.7,61.8,144.8,2.7,27.6,12.3,2.1,0.2
2023-04-17 05:15:00,544.0,208.0,131.8,60.4,139.3,2.7,25.9,12.3,1.8,0.2
2023-04-17 05:30:00,544.0,208.0,125.6,57.7,132.8,2.68,25.7,13.1,0.8,0.2
2023-04-17 05:45:00,481.0,197.0,121.5,57.6,129.4,3.17,29.0,13.1,1.7,0.2
2023-04-17 06:00:00,481.0,197.0,130.3,57.5,136.5,3.09,33.7,13.6,1.4,0.2
2023-04-17 06:15:00,481.0,197.0,145.8,58.7,149.7,2.92,35.3,13.6,0.6,0.2
2023-04-17 06:30:00,481.0,197.0,154.7,60.3,157.8,2.6,32.8,14.4,1.8,0.2
2023-04-17 06:45:00,475.0,312.0,151.5,60.4,155.3,2.31,29.0,14.4,1.8,0.2
2023-04-17 07:00:00,475.0,312.0,138.8,61.6,145.6,2.37,27.7,13.5,1.7,0.2
2023-04-17 07:15:00,475.0,312.0,113.5,62.5,125.5,2.32,27.5,17.6,1.6,0.3
2023-04-17 07:30:00,475.0,312.0,76.3,86.6,108.1,1.92,26.9,12.6,3.5,0.3
2023-04-17 07:45:00,580.0,215.0,47.1,73.7,77.7,1.636820776832189,23.2,13.4,13.2,0.3
2023-04-17 08:00:00,580.0,215.0,24.7,79.4,62.3,2.05,19.2,13.6,22.2,0.3
2023-04-17 08:15:00,580.0,215.0,10.1,79.3,50.4,1.84,16.2,8.7,39.3,0.3
2023-04-17 08:30:00,580.0,215.0,6.3,55.8,34.7,1.85,15.6,11.9,49.1,0.3
2023-04-17 08:45:00,367.0,96.0,4.7,48.7,29.7,1.82,15.5,12.1,55.766666666666666,0.3
2023-04-17 09:00:00,367.0,96.0,3.5,44.1,26.3,1.77,14.1,11.6,62.43333333333333,0.3
2023-04-17 09:15:00,367.0,96.0,3.8,39.7,24.2,1.79,11.7,11.2,69.1,0.3
2023-04-17 09:30:00,367.0,96.0,3.6,35.6,21.9,1.81,9.3,10.0,72.8,0.3
2023-04-17 09:45:00,367.0,64.0,3.7,33.9,21.0,1.6341843927278288,13.4,10.2,77.8,0.3
2023-04-17 10:00:00,367.0,64.0,3.6,33.1,20.5,1.6338534466368704,17.9,10.3,81.2,0.3
2023-04-17 10:15:00,367.0,64.0,3.9,35.0,21.8,2.7,44.5,10.1,69.0,0.3
2023-04-17 10:30:00,367.0,64.0,3.8,45.5,27.3,1.88,184.3,8.9,37.3,0.3
2023-04-17 10:45:00,107.0,67.0,6.0,84.2,49.7,1.89,207.375,6.8,21.2,0.3
2023-04-17 11:00:00,107.0,67.0,9.0,93.8,57.2,1.89,230.45000000000002,9.9,31.3,0.3
2023-04-17 11:15:00,107.0,67.0,9.4,94.1,57.7,1.88,253.52500000000003,9.9,32.8,0.2
2023-04-17 11:30:00,107.0,67.0,11.0,97.9,61.0,1.89,276.6,9.1,20.8,0.2
2023-04-17 11:45:00,117.0,69.0,10.1,99.60491938541777,62.04718118601332,1.9,229.7,9.833333333333334,30.7,0.2
2023-04-17 12:00:00,117.0,69.0,9.2,101.83038121031885,62.02222676418566,1.94,243.8,10.566666666666666,27.1,0.2
2023-04-17 12:15:00,117.0,69.0,8.3,102.45361675177912,60.90515636598402,1.97,177.2,11.3,45.4,0.2
2023-04-17 12:30:00,117.0,69.0,7.4,101.7,60.1,1.96,126.4,8.5,62.1,0.2
2023-04-17 12:45:00,139.0,65.0,5.9,92.9,54.2,1.85,119.3,8.8,66.8,0.1
2023-04-17 13:00:00,139.0,65.0,4.8,84.4,48.8,1.9,141.7,9.1,61.5,0.1
2023-04-17 13:15:00,139.0,65.0,5.3,78.5,46.0,1.89,112.9,8.8,67.6,0.1
2023-04-17 13:30:00,139.0,65.0,4.4,70.8,41.2,1.83,92.0,9.1,75.1,0.1
2023-04-17 13:45:00,150.0,49.0,4.3,62.5,36.7,1.77,40.5,8.8,83.2,0.1
2023-04-17 14:00:00,150.0,49.0,3.9,52.0,30.9,1.68,20.6,9.1,85.1,0.1
2023-04-17 14:15:00,150.0,49.0,3.3,45.4,26.8,1.79,21.0,10.8,85.9,0.1
2023-04-17 14:30:00,150.0,49.0,3.4,43.4,25.9,1.6278431624552487,18.1,14.3,85.4,0.1
2023-04-17 14:45:00,113.0,40.0,3.1,40.4,24.0,1.63,15.2,15.2,82.0,0.1
2023-04-17 15:00:00,113.0,40.0,3.6,37.1,22.7,1.58,14.7,13.0,86.4,0.1
2023-04-17 15:15:00,113.0,40.0,4.2,34.3,21.7,1.5,17.2,11.3,89.1,0.1
2023-04-17 15:30:00,113.0,40.0,3.9,32.6,20.5,1.5,21.2,10.8,89.9,0.1
2023-04-17 15:45:00,72.0,27.0,4.0,30.6,19.5,1.5,16.2,10.2,84.7,0.1
2023-04-17 16:00:00,72.0,27.0,3.5,29.9,18.7,1.49,15.3,9.5,84.8,0.1
2023-04-17 16:15:00,72.0,27.0,3.5,30.3,19.0,1.49,19.4,8.7,84.8,0.1
2023-04-17 16:30:00,72.0,27.0,3.8,29.6,18.9,1.48,24.0,8.9,86.9,0.1
2023-04-17 16:45:00,55.0,35.0,3.8,29.0,18.5,1.51,22.4,8.7,80.3,0.1
2023-04-17 17:00:00,55.0,35.0,4.0,29.3,18.8,1.58,16.3,8.3,73.9,0.1
2023-04-17 17:15:00,55.0,35.0,3.9,29.7,19.0,1.6241204056864207,14.3,8.7,65.1,0.1
2023-04-17 17:30:00,55.0,35.0,3.8,32.7,20.5,1.55,18.5,8.7,63.7,0.1
2023-04-17 17:45:00,55.0,66.0,3.8,36.8,22.6,1.58,20.8,8.7,55.0,0.1
2023-04-17 18:00:00,55.0,66.0,3.3,41.2,24.6,1.47,19.0,8.5,48.6,0.1
2023-04-17 18:15:00,55.0,66.0,4.1,46.9,28.3,1.69,17.4,8.4,34.7,0.1
2023-04-17 18:30:00,55.0,66.0,3.9,53.2,31.5,1.77,17.2,8.7,27.9,0.2
2023-04-17 18:45:00,206.0,162.0,3.9,59.5,34.8,2.3,19.7,9.2,7.4,0.2
2023-04-17 19:00:00,206.0,162.0,5.2,68.2,40.5,2.07,18.7,10.7,7.4,0.2
2023-04-17 19:15:00,206.0,162.0,7.4,75.6,46.2,2.85,25.8,12.4,4.1,0.2
2023-04-17 19:30:00,206.0,162.0,9.7,80.8,50.9,2.22,23.8,13.8,8.6,0.3
2023-04-17 19:45:00,393.0,273.0,11.2,82.1,52.8,2.16,23.7,14.3,14.3,0.3
2023-04-17 20:00:00,393.0,273.0,11.7,83.6,53.9,1.81,20.6,13.3,18.7,0.3
2023-04-17 20:15:00,393.0,273.0,9.7,83.3,52.2,1.69,19.3,12.7,16.3,0.3
2023-04-17 20:30:00,393.0,273.0,8.7,81.4,50.4,1.95,22.0,12.5,2.9,0.3
2023-04-17 20:45:00,484.0,179.0,12.0,82.0,53.4,2.15,21.8,12.4,1.5,0.3
2023-04-17 21:00:00,484.0,179.0,26.6,75.3,61.7,1.92,22.0,12.1,1.5,0.3
2023-04-17 21:15:00,484.0,179.0,32.5,78.7,68.3,1.98,21.5,11.3,1.7,0.3
2023-04-17 21:30:00,484.0,179.0,29.9,80.5,67.1,1.98,18.1,10.6,2.1,0.3
2023-04-17 21:45:00,428.0,178.0,26.3,77.4,62.6,1.97,17.1,10.4,2.5,0.2
2023-04-17 22:00:00,428.0,178.0,25.1,74.8,60.2,2.84,18.6,10.0,1.3,0.2
2023-04-17 22:15:00,428.0,178.0,25.7,74.1,60.3,2.37,19.2,9.8,1.4,0.2
2023-04-17 22:30:00,428.0,178.0,24.2,73.9,59.0,2.14,20.4,9.8,1.9,0.2
2023-04-17 22:45:00,409.0,153.0,22.2,73.0,56.8,2.38,20.8,10.0,1.3,0.2
2023-04-17 23:00:00,409.0,153.0,24.5,72.3,58.4,2.36,17.9,9.9,1.3,0.3
2023-04-17 23:15:00,409.0,153.0,31.1,70.6,62.9,2.53,22.1,10.2,1.2,0.3
2023-04-17 23:30:00,409.0,153.0,40.3,68.2,69.0,2.66,25.0,10.6,1.5,0.3
2023-04-17 23:45:00,370.0,226.0,50.0,66.6,76.0,1.6151702347502888,22.75,11.3,1.8,0.3
2023-04-18 00:00:00,370.0,226.0,57.7,67.8,83.0,2.23,20.5,10.8,1.5,0.3
2023-04-18 00:15:00,370.0,226.0,58.9,69.1,84.6,1.98,17.2,10.5,1.3,0.2
2023-04-18 00:30:00,370.0,226.0,54.3,68.1,80.4,1.95,16.8,10.6,1.5,0.2
2023-04-18 00:45:00,617.0,169.0,49.2,65.8,75.0,1.96,17.1,10.6,1.4,0.2
2023-04-18 01:00:00,617.0,169.0,46.8,63.1,71.6,2.04,17.2,10.4,1.3,0.2
2023-04-18 01:15:00,617.0,169.0,44.2,60.1,67.9,2.06,18.7,11.2,2.0,0.2
2023-04-18 01:30:00,617.0,169.0,44.9,59.3,68.1,2.05,20.9,11.4,1.5,0.2
2023-04-18 01:45:00,617.0,177.0,49.0,59.8,71.6,1.97,21.9,11.5,0.8,0.2
2023-04-18 02:00:00,617.0,177.0,50.3,59.0,72.3,1.94,20.7,11.4,1.1,0.2
2023-04-18 02:15:00,617.0,177.0,52.0,56.7,72.4,1.92,19.5,11.9,1.5,0.2
2023-04-18 02:30:00,617.0,177.0,52.2,56.3,72.3,1.85,19.3,12.1,1.8,0.2
2023-04-18 02:45:00,453.0,151.0,51.4,57.2,72.2,1.83,19.4,12.0,2.0,0.2
2023-04-18 03:00:00,453.0,151.0,52.3,58.4,73.6,1.83,19.8,11.4,1.9,0.2
2023-04-18 03:15:00,453.0,151.0,51.7,60.0,73.9,1.84,18.6,11.2,1.4,0.2
2023-04-18 03:30:00,453.0,151.0,50.5,59.4,72.7,1.92,17.9,11.8,1.4,0.2
2023-04-18 03:45:00,327.0,144.0,49.8,56.3,70.4,2.06,18.5,12.4,1.9,0.2
2023-04-18 04:00:00,327.0,144.0,48.1,53.9,67.7,2.07,18.2,12.5,1.6,0.2
2023-04-18 04:15:00,327.0,144.0,44.4,53.1,64.3,2.22,17.7,13.2,1.0,0.2
2023-04-18 04:30:00,327.0,144.0,44.4,52.3,63.9,2.21,18.4,13.1,1.2,0.3
2023-04-18 04:45:00,293.0,154.0,45.7,51.5,64.6,2.28,17.6,12.7,1.5,0.3
2023-04-18 05:00:00,293.0,154.0,48.0,50.0,65.7,2.38,17.8,12.7,1.7,0.3
2023-04-18 05:15:00,293.0,154.0,51.5,49.8,68.4,2.45,19.1,12.5,1.7,0.3
2023-04-18 05:30:00,293.0,154.0,58.4,49.9,74.0,2.37,19.8,11.9,1.0,0.2
2023-04-18 05:45:00,311.0,187.0,71.8,48.6,84.2,2.82,20.0,12.3,0.7,0.3
2023-04-18 06:00:00,311.0,187.0,96.8,49.2,104.8,2.51,22.2,13.6,2.0,0.3
2023-04-18 06:15:00,311.0,187.0,98.8,52.1,108.0,1.96,24.6,13.3,1.9,0.2
2023-04-18 06:30:00,311.0,187.0,97.3,55.0,108.4,2.44,26.9,12.7,2.2,0.2
2023-04-18 06:45:00,393.0,277.0,100.6,58.5,112.9,2.69,30.8,12.9,2.0,0.2
2023-04-18 07:00:00,393.0,277.0,107.2,64.2,121.3,2.69,32.2,13.0,2.1,0.2
2023-04-18 07:15:00,393.0,277.0,115.7,69.9,131.2,2.52,34.4,13.0,1.7,0.2
2023-04-18 07:30:00,393.0,277.0,122.0,74.0,138.5,2.44,33.9,12.8,1.8,0.2
2023-04-18 07:45:00,519.0,298.0,116.1,79.4,136.6,2.14,30.8,12.4,3.5,0.3
2023-04-18 08:00:00,519.0,298.0,71.2,98.0,110.0,1.67,27.5,9.4,21.7,0.3
2023-04-18 08:15:00,519.0,298.0,28.5,89.9,71.1,1.33,25.0,10.1,48.7,0.3
2023-04-18 08:30:00,519.0,298.0,9.7,76.3,48.5,1.17,22.8,11.6,55.1,0.3
2023-04-18 08:45:00,600.0,109.0,5.8,66.6,40.1,1.05,21.9,7.0,59.6,0.3
2023-04-18 09:00:00,600.0,109.0,4.4,55.5,33.1,1.03,20.2,8.4,64.1,0.3
2023-04-18 09:15:00,600.0,109.0,3.1,47.8,27.9,0.93,21.5,10.1,68.6,0.3
2023-04-18 09:30:00,600.0,109.0,3.1,43.1,25.4,0.82,27.3,10.0,69.8,0.3
2023-04-18 09:45:00,600.0,60.0,3.0,40.9,24.2,1.6009837441528108,30.1,9.5,71.9,0.3
2023-04-18 10:00:00,600.0,60.0,3.6,39.2,23.8,1.6006225678458832,26.0,10.0,77.4,0.3
2023-04-18 10:15:00,600.0,60.0,3.2,37.9,22.8,1.52,23.2,10.1,81.9,0.3
2023-04-18 10:30:00,600.0,60.0,2.7,35.7,21.2,0.71,18.7,9.3,79.8,0.3
2023-04-18 10:45:00,150.0,48.0,3.3,32.7,20.0,0.68,19.7,9.2,77.4,0.2
2023-04-18 11:00:00,150.0,48.0,3.5,29.7,18.6,0.65,20.7,9.3,77.3,0.2
2023-04-18 11:15:00,150.0,48.0,2.9,29.5,18.1,0.64,21.7,9.0,71.2,0.2
2023-04-18 11:30:00,150.0,48.0,3.1,29.2,18.0,0.62,22.7,8.6,70.7,0.2
2023-04-18 11:45:00,113.0,33.0,3.175,29.990469843352162,18.367462308497185,0.6,22.8,9.766666666666666,70.3,0.2
2023-04-18 12:00:00,113.0,33.0,3.25,29.77427199312536,18.24537426025227,0.61,14.9,10.933333333333334,72.2,0.2
2023-04-18 12:15:00,113.0,33.0,3.325,29.67357475842785,18.197679992816905,0.61,14.7,12.1,71.6,0.1
2023-04-18 12:30:00,113.0,33.0,3.4,29.0,18.2,0.6,18.3,7.9,73.2,0.1
2023-04-18 12:45:00,83.0,25.0,3.4,29.6,18.6,0.58,21.5,8.0,75.2,0.1
2023-04-18 13:00:00,83.0,25.0,3.5,29.8,18.7,0.58,19.4,7.9,76.8,0.1
2023-04-18 13:15:00,83.0,25.0,3.4,31.0,19.2,0.47,17.5,7.9,77.5,0.2
2023-04-18 13:30:00,83.0,25.0,3.1,30.8,19.0,0.45,14.4,8.3,78.0,0.1
2023-04-18 13:45:00,95.0,25.0,3.0,29.9,18.3,0.46,14.3,8.2,78.3,0.1
2023-04-18 14:00:00,95.0,25.0,2.9,29.9,18.2,0.5,12.2,8.0,77.0,0.1
2023-04-18 14:15:00,95.0,25.0,3.4,29.2,18.3,0.5,14.2,8.0,78.9,0.1
2023-04-18 14:30:00,95.0,25.0,3.6,29.5,18.6,0.52,17.6,8.3,80.2,0.1
2023-04-18 14:45:00,68.0,25.0,3.9,29.8,19.0,0.52,15.1,8.5,75.9,0.1
2023-04-18 15:00:00,68.0,25.0,4.1,29.7,19.2,0.48,12.0,8.0,75.2,0.1
2023-04-18 15:15:00,68.0,25.0,3.9,30.1,19.2,0.52,10.0,7.9,76.4,0.1
2023-04-18 15:30:00,68.0,25.0,3.9,30.1,19.2,0.5,10.9,8.0,74.4,0.1
2023-04-18 15:45:00,69.0,33.0,3.5,30.0,18.8,0.56,10.3,8.2,73.7,0.1
2023-04-18 16:00:00,69.0,33.0,3.3,29.4,18.4,0.8,10.1,8.3,73.9,0.1
2023-04-18 16:15:00,69.0,33.0,3.5,28.7,18.1,0.81,11.2,8.5,74.4,0.1
2023-04-18 16:30:00,69.0,33.0,3.8,29.0,18.5,0.82,13.1,8.5,72.7,0.1
2023-04-18 16:45:00,96.0,38.0,3.8,29.8,18.9,0.82,16.5,8.1,74.2,0.1
2023-04-18 17:00:00,96.0,38.0,3.6,30.4,19.1,0.84,12.5,7.6,73.1,0.1
2023-04-18 17:15:00,96.0,38.0,3.3,30.3,18.8,0.81,11.8,8.0,74.2,0.1
2023-04-18 17:30:00,96.0,38.0,3.6,30.1,18.9,0.88,14.8,7.9,69.8,0.1
2023-04-18 17:45:00,96.0,59.0,3.4,29.9,18.7,0.92,17.3,7.9,64.4,0.1
2023-04-18 18:00:00,96.0,59.0,2.3,31.8,18.8,1.1,11.4,8.3,58.6,0.1
2023-04-18 18:15:00,96.0,59.0,3.0,33.8,20.4,1.13,11.5,8.5,51.9,0.1
2023-04-18 18:30:00,96.0,59.0,2.9,37.6,22.4,1.18,11.9,8.6,43.6,0.2
2023-04-18 18:45:00,221.0,90.0,3.3,43.1,25.6,1.31,12.3,8.8,29.9,0.2
2023-04-18 19:00:00,221.0,90.0,3.3,50.1,29.4,1.31,11.6,8.6,23.6,0.2
2023-04-18 19:15:00,221.0,90.0,4.8,58.6,35.1,1.99,17.3,8.7,4.9,0.3
2023-04-18 19:30:00,221.0,90.0,11.8,71.7,47.8,2.16,22.4,5.5,2.6,0.3
2023-04-18 19:45:00,291.0,179.0,19.8,80.7,59.0,2.15,25.0,5.0,1.7,0.3
2023-04-18 20:00:00,291.0,179.0,26.7,80.1,64.3,2.31,26.4,8.0,1.5,0.4
2023-04-18 20:15:00,291.0,179.0,35.3,79.7,71.1,2.23,26.9,9.9,1.6,0.3
2023-04-18 20:30:00,291.0,179.0,40.0,79.4,74.8,1.94,25.2,11.5,1.7,0.3
2023-04-18 20:45:00,443.0,159.0,42.2,80.9,77.4,1.57,22.1,11.4,1.5,0.3
2023-04-18 21:00:00,443.0,159.0,41.1,81.1,76.5,1.57,20.7,10.7,1.4,0.3
2023-04-18 21:15:00,443.0,159.0,36.1,80.0,71.9,1.57,18.6,11.0,0.8,0.3
2023-04-18 21:30:00,443.0,159.0,31.7,75.8,66.1,1.82,19.2,10.3,4.0,0.3
2023-04-18 21:45:00,368.0,129.0,26.2,69.9,58.4,1.82,17.6,10.4,10.6,0.3
2023-04-18 22:00:00,368.0,129.0,18.3,64.3,49.0,1.83,16.0,11.4,12.8,0.2
2023-04-18 22:15:00,368.0,129.0,12.1,59.7,41.6,1.83,15.0,12.4,13.3,0.2
2023-04-18 22:30:00,368.0,129.0,8.6,56.2,36.9,1.99,14.6,13.0,9.0,0.2
2023-04-18 22:45:00,276.0,115.0,8.1,54.2,35.4,2.19,14.8,13.2,5.8,0.2
2023-04-18 23:00:00,276.0,115.0,8.7,53.8,35.7,1.94,13.7,12.8,9.1,0.2
2023-04-18 23:15:00,276.0,115.0,8.3,54.1,35.5,1.84,13.1,12.5,10.9,0.2
2023-04-18 23:30:00,276.0,115.0,7.2,52.1,33.5,1.81,12.7,12.6,13.7,0.2
2023-04-18 23:45:00,175.0,94.0,6.9,50.2,32.3,1.5802644380897508,13.75,12.3,12.5,0.2
2023-04-19 00:00:00,175.0,94.0,6.6,48.8,31.3,2.52,14.8,11.9,7.9,0.2
2023-04-19 00:15:00,175.0,94.0,6.6,48.0,30.9,2.46,16.0,12.2,6.1,0.2
2023-04-19 00:30:00,175.0,94.0,7.2,47.6,31.2,2.53,17.6,12.3,2.7,0.2
2023-04-19 00:45:00,146.0,109.0,8.0,48.6,32.4,2.37,18.8,12.6,1.9,0.2
2023-04-19 01:00:00,146.0,109.0,8.8,50.1,33.8,2.36,18.3,12.4,2.8,0.2
2023-04-19 01:15:00,146.0,109.0,9.4,51.3,34.9,2.45,18.9,12.7,1.2,0.2
2023-04-19 01:30:00,146.0,109.0,11.2,51.9,36.7,2.36,19.8,12.7,1.7,0.3
2023-04-19 01:45:00,146.0,109.0,11.7,52.5,37.4,2.24,18.7,12.8,1.6,0.3
2023-04-19 02:00:00,146.0,109.0,12.4,52.3,37.9,2.2,19.5,12.8,1.0,0.3
2023-04-19 02:15:00,146.0,109.0,13.3,52.8,38.9,2.27,19.4,13.1,1.7,0.3
2023-04-19 02:30:00,146.0,109.0,14.8,52.9,40.2,2.04,20.3,13.2,1.2,0.3
2023-04-19 02:45:00,179.0,107.0,14.9,51.7,39.6,1.9,20.8,13.7,1.4,0.3
2023-04-19 03:00:00,179.0,107.0,15.1,50.2,39.0,1.94,20.0,13.5,1.6,0.3
2023-04-19 03:15:00,179.0,107.0,17.0,50.2,40.5,2.05,20.2,12.9,1.3,0.3
2023-04-19 03:30:00,179.0,107.0,18.4,49.6,41.4,1.88,20.0,13.2,1.0,0.3
2023-04-19 03:45:00,188.0,106.0,18.1,48.5,40.5,1.87,20.0,13.5,1.2,0.3
2023-04-19 04:00:00,188.0,106.0,18.4,46.9,39.9,1.85,19.6,13.7,1.4,0.3
2023-04-19 04:15:00,188.0,106.0,18.9,47.4,40.6,1.92,20.3,13.4,0.9,0.3
2023-04-19 04:30:00,188.0,106.0,22.2,46.8,43.0,1.96,20.9,13.7,2.0,0.3
2023-04-19 04:45:00,201.0,112.0,27.5,47.4,47.5,2.06,21.6,13.7,0.5,0.3
2023-04-19 05:00:00,201.0,112.0,35.6,46.2,53.5,2.11,22.2,13.3,1.7,0.3
2023-04-19 05:15:00,201.0,112.0,43.0,44.6,58.7,2.23,23.3,13.3,0.7,0.3
2023-04-19 05:30:00,201.0,112.0,50.0,46.0,65.1,2.24,23.4,12.8,2.0,0.3
2023-04-19 05:45:00,219.0,141.0,51.5,49.4,68.2,2.06,22.3,11.8,1.2,0.3
2023-04-19 06:00:00,219.0,141.0,49.9,49.1,66.7,2.35,24.2,11.9,1.2,0.2
2023-04-19 06:15:00,219.0,141.0,48.3,49.3,65.5,2.5,27.6,13.0,1.5,0.2
2023-04-19 06:30:00,219.0,141.0,48.5,51.1,66.6,2.89,30.7,13.4,1.1,0.2
2023-04-19 06:45:00,246.0,307.0,51.3,53.9,70.4,2.83,32.8,14.5,1.5,0.3
2023-04-19 07:00:00,246.0,307.0,50.7,56.8,71.4,2.14,29.9,14.1,3.5,0.3
2023-04-19 07:15:00,246.0,307.0,36.3,65.2,64.2,1.75,26.2,13.7,13.4,0.3
2023-04-19 07:30:00,246.0,307.0,16.9,66.8,49.3,1.74,23.1,16.1,25.3,0.3
2023-04-19 07:45:00,416.0,101.0,10.3,55.2,37.8,1.92,21.9,12.8,34.8,0.3
2023-04-19 08:00:00,416.0,101.0,5.8,53.5,33.2,2.2,22.6,12.5,44.3,0.3
2023-04-19 08:15:00,416.0,101.0,4.3,50.7,30.5,2.15,22.7,12.3,56.0,0.3
2023-04-19 08:30:00,416.0,101.0,4.1,48.1,28.9,2.08,22.5,11.5,65.3,0.3
2023-04-19 08:45:00,163.0,142.0,3.6,45.8,27.3,1.94,21.9,10.9,70.46666666666667,0.3
2023-04-19 09:00:00,163.0,142.0,3.6,42.8,25.7,1.68,20.3,11.0,75.63333333333333,0.3
2023-04-19 09:15:00,163.0,142.0,3.6,39.7,24.0,1.55,18.4,10.8,80.8,0.3
2023-04-19 09:30:00,163.0,142.0,3.4,37.1,22.5,1.44,18.8,10.4,84.7,0.3
2023-04-19 09:45:00,163.0,67.0,2.7,34.5,20.6,1.5648447043772074,19.0,10.5,92.4,0.3
2023-04-19 10:00:00,163.0,67.0,1.9,32.2,18.6,1.564452533844468,21.6,10.8,92.6,0.3
2023-04-19 10:15:00,163.0,67.0,3.4,30.1,18.7,2.22,31.1,10.4,91.6,0.3
2023-04-19 10:30:00,163.0,67.0,3.4,29.9,18.7,1.37,33.2,9.6,88.7,0.3
2023-04-19 10:45:00,133.0,50.0,3.2,29.5,18.4,1.36,28.700000000000003,9.3,93.3,0.3
2023-04-19 11:00:00,133.0,50.0,3.3,29.7,18.5,1.36,24.200000000000003,9.5,97.6,0.2
2023-04-19 11:15:00,133.0,50.0,3.0,30.3,18.5,1.33,19.7,9.4,81.3,0.2
2023-04-19 11:30:00,133.0,50.0,2.4,29.0,17.4,1.19,15.2,9.1,71.1,0.2
2023-04-19 11:45:00,103.0,34.0,2.725,26.95409326313397,17.15874021355584,1.18,14.5,10.466666666666667,70.1,0.2
2023-04-19 12:00:00,103.0,34.0,3.05,26.347575603374217,17.06057111237228,1.08,17.8,11.833333333333332,70.1,0.2
2023-04-19 12:15:00,103.0,34.0,3.375,25.906982478526604,17.019056166934917,1.06,19.9,13.2,73.9,0.2
2023-04-19 12:30:00,103.0,34.0,3.7,24.4,16.0,1.04,17.5,9.4,72.0,0.2
2023-04-19 12:45:00,86.0,36.0,3.5,25.8,16.6,1.05,13.8,8.9,71.0,0.1
2023-04-19 13:00:00,86.0,36.0,3.5,26.0,16.6,1.09,14.1,8.4,70.3,0.1
2023-04-19 13:15:00,86.0,36.0,3.7,26.3,17.0,1.09,13.5,8.2,70.8,0.1
2023-04-19 13:30:00,86.0,36.0,3.9,26.9,17.5,1.05,14.8,8.7,73.5,0.1
2023-04-19 13:45:00,136.0,22.0,3.5,28.3,17.9,1.04,17.4,8.7,75.8,0.1
2023-04-19 14:00:00,136.0,22.0,3.8,28.5,18.3,1.05,19.0,8.7,75.7,0.1
2023-04-19 14:15:00,136.0,22.0,3.8,28.1,18.0,1.05,19.2,9.1,76.2,0.1
2023-04-19 14:30:00,136.0,22.0,3.5,28.8,18.1,1.03,19.1,9.1,75.5,0.1
2023-04-19 14:45:00,74.0,33.0,3.2,28.3,17.7,1.04,16.8,9.2,76.6,0.1
2023-04-19 15:00:00,74.0,33.0,3.6,29.3,18.5,1.05,17.1,8.9,76.5,0.1
2023-04-19 15:15:00,74.0,33.0,3.9,28.5,18.3,1.12,17.2,9.0,76.6,0.1
2023-04-19 15:30:00,74.0,33.0,3.5,27.7,17.6,0.97,17.1,9.3,74.8,0.1
2023-04-19 15:45:00,101.0,34.0,3.5,28.4,17.9,0.95,16.5,9.1,73.9,0.1
2023-04-19 16:00:00,101.0,34.0,3.3,29.3,18.2,1.04,17.0,8.9,74.3,0.1
2023-04-19 16:15:00,101.0,34.0,3.0,28.2,17.4,1.05,17.8,9.1,77.4,0.1
2023-04-19 16:30:00,101.0,34.0,3.6,27.1,17.3,1.05,16.9,9.1,80.7,0.1
2023-04-19 16:45:00,84.0,37.0,3.8,26.6,17.2,1.06,15.9,9.0,81.8,0.1
2023-04-19 17:00:00,84.0,37.0,3.5,27.4,17.4,1.08,15.0,8.5,79.5,0.1
2023-04-19 17:15:00,84.0,37.0,2.9,27.3,16.9,1.12,15.0,8.7,76.9,0.1
2023-04-19 17:30:00,84.0,37.0,3.5,27.6,17.5,1.13,19.3,9.3,78.9,0.1
2023-04-19 17:45:00,84.0,44.0,3.2,29.1,18.1,1.16,20.1,9.1,78.0,0.1
2023-04-19 18:00:00,84.0,44.0,2.8,29.5,18.0,1.18,17.2,8.9,72.0,0.1
2023-04-19 18:15:00,84.0,44.0,3.4,31.2,19.3,1.19,16.0,9.0,62.6,0.2
2023-04-19 18:30:00,84.0,44.0,3.1,33.5,20.4,1.2,17.7,9.4,52.9,0.2
2023-04-19 18:45:00,114.0,76.0,2.9,38.6,22.8,1.32,19.2,9.1,42.9,0.2
2023-04-19 19:00:00,114.0,76.0,4.0,43.7,26.6,1.89,22.5,9.6,16.6,0.2
2023-04-19 19:15:00,114.0,76.0,4.3,57.1,33.8,1.85,26.4,9.4,14.3,0.2
2023-04-19 19:30:00,114.0,76.0,5.0,66.6,39.5,1.45,27.7,10.0,16.3,0.2
2023-04-19 19:45:00,210.0,168.0,7.4,70.3,43.4,1.92,30.2,11.3,8.2,0.2
